DATE,BAA10Y,DCOILWTICO_PCH,DCPN3M_CHG,DEXCAUS_PCH,DEXJPUS_PCH,DEXKOUS_PCH,DEXMXUS_PCH,DEXUSUK_PCH,DGS10_CHG,DJIA_PCH,DTWEXB_PCH,GOLDAMGBD228NLBM_PCH,NASDAQCOM_PCH,RU2000PR_PCH,SP500_PCH,T5YIE_CHG,T5YIFR_CHG,USD3MTD156N_CHG
2016-10-05,2.64,2.2,0.03,0.0,0.8,0.3,0.0,0.0,0.03,0.6,0.1,-2.7,0.5,0.7,0.4,0.03,-0.03,0.00361
2016-10-06,2.61,1.4,-0.04,0.2,0.5,0.0,-0.1,-0.8,0.03,-0.1,0.2,-0.7,-0.2,-0.2,0.0,0.01,0.03,0.00362
2016-10-07,2.63,-1.3,0.01,0.7,-0.6,0.1,0.5,-1.7,-0.02,-0.2,0.2,-0.8,-0.3,-0.8,-0.3,0.01,-0.03,0.00450
2016-10-10,#N/A,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.5,#N/A,0.6,0.7,1.1,0.5,#N/A,#N/A,-0.00217
2016-10-11,2.60,1.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-1.1,#N/A,-0.5,-1.5,-1.9,-1.2,#N/A,#N/A,0.00361
2016-10-12,2.60,-1.1,-0.01,0.3,1.1,0.3,0.2,-0.2,0.02,0.1,0.3,-0.1,-0.1,0.0,0.1,0.00,0.00,0.00361
2016-10-13,2.59,0.7,-0.02,-0.4,-0.8,0.5,0.2,0.0,-0.04,-0.2,-0.1,0.2,-0.5,-0.9,-0.3,-0.01,-0.01,-0.00111
2016-10-14,2.63,-0.2,-0.05,-0.4,0.5,0.0,0.0,-0.1,0.05,0.2,0.1,-0.1,0.0,-0.3,0.0,0.03,0.05,0.00167
2016-10-17,2.62,-0.8,0.09,-0.3,-0.1,0.4,-0.9,0.0,-0.03,-0.3,-0.1,-0.3,-0.3,-0.2,-0.3,0.02,0.00,-0.00406
2016-10-18,2.62,0.7,-0.03,-0.2,-0.2,-1.2,-1.2,1.0,-0.02,0.4,-0.3,0.7,0.8,0.6,0.6,-0.01,-0.03,0.00361
2016-10-19,2.62,2.6,0.03,0.0,-0.5,-0.3,-0.5,-0.3,0.01,0.2,-0.1,0.6,0.0,0.4,0.2,0.02,0.02,-0.00055
2016-10-20,2.59,-2.5,-0.04,0.7,0.6,0.7,0.2,-0.2,0.00,-0.2,0.3,0.0,-0.1,-0.2,-0.1,0.00,0.00,0.00111
2016-10-21,2.60,0.6,-0.07,1.0,0.0,0.8,0.2,-0.4,-0.02,-0.1,0.4,-0.4,0.3,-0.1,0.0,0.00,-0.02,0.00000
2016-10-24,2.59,-0.8,0.02,0.5,0.2,-0.2,-0.3,0.0,0.03,0.4,0.0,0.2,1.0,0.7,0.5,-0.03,0.01,0.00194
2016-10-25,2.58,-1.5,0.05,-0.4,0.0,-0.5,-0.5,-0.3,0.00,-0.3,-0.2,0.2,-0.5,-0.8,-0.4,0.04,0.04,0.00195
2016-10-26,2.60,-1.4,-0.09,0.2,0.2,0.4,1.0,0.6,0.02,0.2,0.1,0.4,-0.6,-0.9,-0.2,0.01,0.01,0.00472
2016-10-27,2.59,2.0,0.12,0.2,0.7,1.0,0.8,-0.5,0.06,-0.2,0.3,-0.4,-0.7,-1.2,-0.3,-0.01,0.03,-0.00306
2016-10-28,2.60,-2.0,-0.03,0.0,0.2,0.1,-0.5,-0.1,0.01,0.0,-0.1,-0.3,-0.5,-0.2,-0.3,0.03,-0.01,-0.00139
2016-10-31,2.61,-3.9,-0.05,0.1,-0.3,-0.1,0.4,0.5,-0.02,-0.1,-0.1,0.7,0.0,0.3,0.0,-0.01,0.01,-0.00166
2016-11-01,2.61,-0.4,-0.01,-0.2,-0.5,-0.2,1.6,0.0,-0.01,-0.6,0.0,0.8,-0.7,-1.1,-0.7,0.00,-0.02,-0.00334
2016-11-02,2.63,-2.9,0.06,0.1,-1.3,0.5,1.5,0.8,-0.02,-0.4,0.0,0.9,-0.9,-1.3,-0.7,-0.04,0.00,-0.00527
2016-11-03,2.67,-1.5,-0.04,0.0,0.0,-0.5,-0.9,1.1,0.01,-0.2,-0.1,-0.2,-0.9,-0.5,-0.4,-0.03,-0.01,0.00527
2016-11-04,2.67,-1.3,-0.02,0.2,-0.1,0.0,-0.6,0.7,-0.03,-0.2,-0.1,0.7,-0.2,0.6,-0.2,0.00,0.00,0.00167
2016-11-07,2.66,1.8,0.01,-0.2,1.5,-0.1,-2.5,-1.1,0.04,2.1,0.0,-1.1,2.4,2.5,2.2,0.04,0.02,0.00417
2016-11-08,2.62,0.2,0.04,-0.3,0.4,-0.9,-1.1,-0.2,0.05,0.4,-0.2,-0.2,0.5,0.2,0.4,0.01,0.03,-0.00445
2016-11-09,2.66,0.5,0.03,0.5,-0.1,1.7,7.3,0.8,0.19,1.4,1.2,1.6,1.1,3.1,1.1,0.10,0.08,0.00417
2016-11-10,2.60,-1.3,-0.05,0.5,1.6,1.0,3.6,0.4,0.08,1.2,1.1,-1.8,-0.8,1.6,0.2,0.03,0.09,0.01556
2016-11-11,#N/A,-2.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.2,#N/A,-2.0,0.5,2.5,-0.1,#N/A,#N/A,0.00361
2016-11-14,2.60,-0.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1,#N/A,-2.6,-0.4,1.3,0.0,#N/A,#N/A,0.00555
2016-11-15,2.59,5.9,-0.01,-0.8,0.6,-0.1,-2.4,-0.4,0.00,0.3,-0.4,0.5,1.1,0.3,0.7,0.02,-0.04,-0.00500
2016-11-16,2.55,-0.7,0.05,-0.4,0.2,0.2,-0.4,0.2,-0.01,-0.3,0.1,-0.3,0.4,0.0,-0.2,-0.01,0.03,0.00250
2016-11-17,2.54,-0.4,-0.05,0.1,0.4,0.3,-0.4,0.0,0.07,0.2,0.1,0.5,0.7,0.6,0.5,0.05,0.03,0.00250
2016-11-18,2.52,0.7,0.02,0.7,0.8,0.1,1.2,-1.0,0.05,-0.2,0.6,-2.1,-0.2,0.5,-0.2,0.03,0.03,0.00500
2016-11-21,2.52,3.9,0.01,-0.6,0.6,0.1,0.3,1.2,-0.01,0.5,-0.1,0.7,0.9,0.5,0.7,0.00,0.02,0.00361
2016-11-22,2.53,1.2,0.02,0.1,-0.1,-0.4,0.1,-0.4,-0.02,0.4,0.0,0.2,0.3,0.9,0.2,0.01,-0.03,0.00500
2016-11-23,2.49,-2.8,#N/A,0.2,1.4,0.7,0.7,0.3,0.05,0.3,0.5,-0.4,-0.1,0.6,0.1,-0.01,0.05,0.00528
2016-11-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-2.1,#N/A,#N/A,#N/A,#N/A,#N/A,0.00695
2016-11-25,2.48,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,0.00027
2016-11-28,2.47,-2.3,#N/A,-0.8,-0.7,-0.4,-0.4,-0.4,-0.04,-0.3,-0.2,0.1,-0.6,-1.3,-0.5,-0.05,-0.03,-0.00222
2016-11-29,2.46,-0.8,0.03,0.3,0.4,0.0,0.1,0.8,-0.02,0.1,-0.1,-0.2,0.2,-0.1,0.1,0.00,0.02,-0.00444
2016-11-30,2.45,9.1,0.03,-0.1,1.4,0.5,-0.7,-0.2,0.07,0.0,0.1,0.0,-1.0,-0.4,-0.3,0.08,0.08,0.00350
2016-12-01,2.42,3.4,-0.01,-0.7,0.0,-0.7,1.4,0.9,0.08,0.4,-0.1,-1.6,-1.4,-0.6,-0.4,0.04,0.02,0.00750
2016-12-02,2.42,1.2,-0.01,-0.2,-0.5,0.0,-0.6,0.7,-0.05,-0.1,-0.3,0.2,0.1,0.0,0.0,-0.05,-0.07,0.00472
2016-12-05,2.42,0.0,-0.05,-0.2,0.3,0.0,-0.2,0.2,-0.01,0.2,-0.2,-0.6,1.0,1.8,0.6,0.03,0.03,0.00167
2016-12-06,2.44,-1.5,0.08,0.1,-0.1,0.3,-1.0,0.0,0.00,0.2,-0.1,0.5,0.5,1.1,0.3,0.01,0.01,0.00277
2016-12-07,2.44,-2.2,-0.01,-0.2,-0.4,-0.8,-0.2,-0.8,-0.05,1.5,-0.2,0.0,1.1,0.9,1.3,-0.02,-0.04,0.00000
2016-12-08,2.43,2.0,0.01,-0.2,0.6,0.1,0.2,-0.2,0.06,0.3,0.3,0.3,0.4,1.6,0.2,0.05,0.01,0.00223
2016-12-09,2.43,1.3,0.00,-0.4,0.9,0.8,-0.2,0.1,0.07,0.7,0.2,-0.5,0.5,0.1,0.6,0.00,0.02,0.00344
2016-12-12,2.41,2.4,0.04,-0.2,0.1,-0.6,-0.5,0.7,0.02,0.2,-0.3,-1.2,-0.6,-1.1,-0.1,0.03,0.01,0.00222
2016-12-13,2.39,0.5,-0.04,-0.1,-0.1,0.0,0.2,0.1,-0.01,0.6,-0.1,0.3,0.9,0.0,0.7,0.00,-0.06,0.00472
2016-12-14,2.32,-3.7,0.01,0.0,-0.2,0.0,-0.1,0.2,0.06,-0.6,0.0,0.3,-0.5,-1.3,-0.8,-0.04,0.02,0.00695
2016-12-15,2.24,-0.2,-0.04,2.1,2.8,1.7,1.9,-2.5,0.06,0.3,1.7,-2.5,0.4,0.8,0.4,-0.04,-0.04,0.02278
2016-12-16,2.28,2.0,0.06,-0.4,-0.5,-0.1,-1.0,0.7,0.00,0.0,-0.3,0.2,-0.4,-0.2,-0.2,-0.03,-0.05,0.00416
2016-12-19,2.28,0.4,0.01,0.4,-1.0,0.3,0.0,-0.5,-0.06,0.2,0.0,0.2,0.4,0.5,0.2,-0.01,0.01,-0.00305
2016-12-20,2.28,0.2,0.03,-0.1,1.1,0.4,0.1,-0.5,0.03,0.5,0.2,-0.4,0.5,0.9,0.4,0.06,0.02,0.00194
2016-12-21,2.26,-1.5,-0.01,0.2,-0.1,0.1,0.4,-0.1,-0.02,-0.2,-0.1,0.1,-0.2,-0.6,-0.2,-0.06,0.08,0.00139
2016-12-22,2.27,1.0,#N/A,0.5,-0.3,0.9,1.0,-0.4,0.00,-0.1,0.2,-0.3,-0.4,-0.9,-0.2,0.12,-0.04,-0.00055
2016-12-23,2.25,0.1,#N/A,0.5,-0.2,-0.3,-0.5,-0.4,0.00,0.1,0.0,0.0,0.3,0.6,0.1,-0.02,0.06,0.00000
2016-12-26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016-12-27,2.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016-12-28,2.26,2.3,#N/A,0.0,0.1,0.4,0.1,-0.3,-0.06,-0.6,0.2,#N/A,-0.9,-1.2,-0.8,-0.03,-0.05,#N/A
2016-12-29,2.27,-0.4,#N/A,-0.5,-1.1,-0.4,-0.3,0.1,-0.02,-0.1,-0.4,0.6,-0.1,0.2,0.0,-0.04,0.02,-0.00028
2016-12-30,2.28,-0.1,#N/A,-0.5,0.4,-0.3,-0.3,0.8,-0.04,-0.3,-0.2,1.1,-0.9,-0.4,-0.5,0.03,-0.01,0.00000
2017-01-02,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2017-01-03,2.27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2017-01-04,2.25,1.7,0.02,-1.1,-0.3,-0.8,2.3,0.4,0.01,0.3,-0.2,1.5,0.9,1.6,0.6,0.00,0.02,0.00639
2017-01-05,2.25,1.0,-0.01,-0.6,-1.6,-1.3,0.0,0.9,-0.09,-0.2,-0.7,0.6,0.2,-1.2,-0.1,-0.03,-0.05,0.00417
2017-01-06,2.24,0.4,-0.07,0.0,1.2,1.4,-0.5,-0.8,0.05,0.3,0.3,0.4,0.6,-0.3,0.4,0.01,0.01,0.00083
2017-01-09,2.24,-3.8,0.05,0.0,-0.7,0.1,0.2,-1.2,-0.04,-0.4,0.1,-0.2,0.2,-0.7,-0.4,0.01,-0.03,0.00472
2017-01-10,2.24,-2.2,0.05,-0.1,-0.3,-0.3,1.3,0.0,0.00,-0.2,0.1,0.6,0.4,1.0,0.0,-0.01,0.01,0.00306
2017-01-11,2.22,2.7,-0.02,0.1,0.4,0.1,1.2,-0.4,0.00,0.5,0.4,0.4,0.2,0.2,0.3,0.01,0.07,0.00389
2017-01-12,2.25,1.6,0.02,-0.7,-2.1,-2.2,-0.8,0.8,-0.02,-0.3,-1.0,1.6,-0.3,-0.9,-0.2,0.02,-0.04,0.00000
2017-01-13,2.23,-1.2,0.01,0.0,1.0,0.6,-0.7,-0.1,0.04,0.0,0.2,-0.9,0.5,0.8,0.2,-0.02,0.04,0.00139
2017-01-16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.5,#N/A,#N/A,#N/A,#N/A,#N/A,0.00055
2017-01-17,2.26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.2,#N/A,#N/A,#N/A,#N/A,#N/A,0.00111
2017-01-18,2.22,-2.5,-0.01,0.9,0.4,0.8,1.2,-0.6,0.09,-0.1,0.3,-0.4,0.3,0.5,0.2,0.02,0.04,0.00528
2017-01-19,2.21,0.5,-0.02,1.2,1.7,0.5,0.2,0.1,0.05,-0.4,0.5,-0.8,-0.3,-0.9,-0.4,0.04,0.04,0.01111
2017-01-20,2.21,1.8,0.04,#N/A,#N/A,#N/A,#N/A,#N/A,0.01,0.5,#N/A,-0.4,0.3,0.5,0.3,0.02,-0.02,0.00222
2017-01-23,2.21,0.8,-0.05,#N/A,#N/A,#N/A,#N/A,#N/A,-0.07,-0.1,#N/A,1.2,0.0,-0.3,-0.3,-0.06,0.02,-0.00555
2017-01-24,2.22,-0.7,0.03,-1.0,0.6,0.0,-0.2,0.4,0.06,0.6,-0.1,0.0,0.9,1.6,0.7,0.07,0.01,-0.00611
2017-01-25,2.21,-0.5,0.02,-0.6,0.0,-0.1,-0.3,0.7,0.06,0.8,-0.1,-0.8,1.0,1.0,0.8,0.03,0.01,0.00555
2017-01-26,2.20,2.1,0.00,0.2,1.0,0.5,-0.1,-0.3,-0.02,0.2,0.3,-1.0,0.0,-0.5,-0.1,-0.02,0.02,0.00167
2017-01-27,2.19,-0.1,-0.02,0.0,0.4,0.5,-1.3,-0.4,-0.02,0.0,-0.2,-0.6,0.1,-0.4,-0.1,0.02,-0.02,0.00000
2017-01-30,2.21,-1.0,0.00,-0.1,-1.1,-0.4,-1.3,-0.4,0.00,-0.6,-0.3,0.5,-0.8,-1.3,-0.6,-0.01,-0.01,-0.00500
2017-01-31,2.23,0.2,-0.02,-0.5,-1.0,-1.7,0.4,0.9,-0.04,-0.5,-0.4,0.8,0.0,0.7,-0.1,-0.01,-0.03,0.00056
2017-02-01,2.23,2.2,0.00,0.4,0.5,0.3,-0.1,0.5,0.03,0.1,0.1,0.9,0.5,0.0,0.0,-0.02,0.02,0.00000
2017-02-02,2.23,-0.6,0.01,-0.5,-0.7,-1.3,-0.9,-0.8,0.00,0.0,-0.4,1.2,-0.1,-0.3,0.1,0.01,-0.01,-0.00084
2017-02-03,2.24,0.5,-0.02,-0.1,-0.1,-0.5,-1.3,-0.3,0.01,0.9,-0.3,-0.9,0.5,1.5,0.7,-0.02,0.02,0.00028
2017-02-06,2.25,-1.5,0.01,0.9,-0.1,0.0,0.8,-0.4,-0.07,-0.1,0.3,0.7,-0.1,-0.8,-0.2,0.00,-0.06,0.00444
2017-02-07,2.24,-1.5,0.01,0.4,-0.2,0.7,0.6,0.3,-0.02,0.2,0.3,0.7,0.2,-0.4,0.0,-0.04,0.00,-0.00027
2017-02-08,2.25,0.3,-0.02,-0.1,-0.4,0.0,-0.7,0.5,-0.06,-0.2,-0.2,0.4,0.1,-0.2,0.1,-0.05,-0.03,-0.00445
2017-02-09,2.24,1.2,-0.01,-0.1,1.3,0.6,-0.4,-0.2,0.06,0.6,0.1,0.5,0.6,1.5,0.6,0.04,0.02,0.00000
2017-02-10,2.23,1.6,0.02,-0.5,0.0,-0.3,-0.5,-0.1,0.01,0.5,-0.1,-1.3,0.3,0.7,0.4,0.01,0.03,0.00250
2017-02-13,2.23,-1.6,-0.04,0.0,0.5,0.3,0.1,0.1,0.02,0.7,0.2,0.3,0.5,0.3,0.5,0.00,-0.02,0.00278
2017-02-14,2.21,0.5,0.02,0.2,0.5,-0.9,0.1,-0.4,0.04,0.5,0.0,0.0,0.3,0.3,0.4,0.00,0.02,-0.00167
2017-02-15,2.19,-0.2,0.01,-0.1,-0.1,-0.3,-0.3,0.0,0.04,0.5,-0.1,-0.4,0.6,0.5,0.5,0.06,0.04,0.00445
2017-02-16,2.20,0.6,-0.01,-0.2,-0.7,0.4,0.2,0.1,-0.06,0.0,-0.2,0.9,-0.1,-0.4,-0.1,-0.03,-0.05,0.01472
2017-02-17,2.21,0.0,-0.06,0.4,-0.4,0.9,0.6,-0.4,-0.03,0.0,0.3,0.4,0.4,0.1,0.2,-0.05,0.03,-0.00417
2017-02-20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.5,#N/A,#N/A,#N/A,#N/A,#N/A,-0.00222
2017-02-21,2.20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.5,#N/A,#N/A,#N/A,#N/A,#N/A,0.00333
2017-02-22,2.21,-0.8,0.05,0.3,0.0,-0.1,-2.5,-0.1,-0.01,0.2,-0.3,0.7,-0.1,-0.5,-0.1,0.05,-0.03,0.00056
2017-02-23,2.23,1.6,-0.01,-0.6,-0.7,-1.1,-0.9,0.7,-0.04,0.2,-0.5,0.0,-0.4,-0.7,0.0,-0.02,0.00,-0.00167
2017-02-24,2.23,-0.9,0.00,0.0,-0.4,0.1,0.7,-0.4,-0.07,0.1,0.1,1.5,0.2,0.0,0.1,0.00,-0.06,0.00167
2017-02-27,2.21,0.1,0.00,0.0,-0.2,0.0,-0.2,-0.2,0.05,0.1,-0.1,0.1,0.3,1.0,0.1,-0.04,0.06,0.00056
2017-02-28,2.19,-0.1,0.00,1.1,0.0,-0.1,0.8,-0.4,0.00,-0.1,0.3,-0.3,-0.6,-1.5,-0.3,0.03,-0.01,0.00944
2017-03-01,2.18,-0.3,-0.03,0.7,1.4,1.0,-0.6,-0.9,0.10,1.5,0.4,-0.5,1.3,1.9,1.4,-0.05,0.07,0.02878
2017-03-02,2.16,-2.2,#N/A,0.3,0.7,0.5,0.2,-0.4,0.03,-0.5,0.3,-0.2,-0.7,-1.3,-0.6,0.00,-0.04,0.00722
2017-03-03,2.16,1.3,#N/A,0.3,0.1,0.9,-1.8,-0.1,0.00,0.0,-0.2,-1.2,0.2,-0.1,0.1,0.08,-0.02,0.00167
2017-03-06,2.17,-0.3,0.16,-0.1,-0.6,-0.2,-0.2,0.0,0.00,-0.2,-0.2,0.2,-0.4,-0.7,-0.3,-0.02,-0.04,0.00455
2017-03-07,2.15,-1.0,0.01,0.0,0.1,-0.4,-0.2,-0.3,0.03,-0.1,0.0,-0.6,-0.3,-0.7,-0.3,0.02,0.02,0.00000
2017-03-08,2.15,-5.4,-0.06,0.5,0.5,0.4,0.5,-0.5,0.05,-0.3,0.4,-0.8,0.1,-0.6,-0.2,-0.02,-0.02,0.00278
2017-03-09,2.17,-2.2,0.20,0.2,0.1,0.3,0.9,0.1,0.03,0.0,0.1,-0.7,0.0,-0.4,0.1,-0.01,-0.01,0.01056
2017-03-10,2.18,-1.4,#N/A,-0.3,0.3,-0.7,-0.7,-0.1,-0.02,0.2,-0.3,-0.7,0.4,0.4,0.3,0.01,0.01,0.00166
2017-03-13,2.17,-0.2,#N/A,-0.1,-0.4,0.0,-0.5,0.6,0.04,-0.1,-0.2,0.9,0.2,0.4,0.0,-0.04,0.04,0.01000
2017-03-14,2.18,-1.5,0.05,0.1,0.0,-0.2,0.3,-0.5,-0.02,-0.2,0.1,-0.4,-0.3,-0.6,-0.3,0.02,-0.06,0.00611
2017-03-15,2.20,2.3,-0.07,-0.1,0.0,-0.4,-0.9,0.4,-0.09,0.5,-0.2,-0.1,0.7,1.5,0.8,-0.04,0.08,0.01084
2017-03-16,2.21,-0.1,0.09,-1.0,-1.4,0.4,-1.4,1.2,0.02,-0.1,-0.7,1.9,0.0,0.2,-0.2,0.03,-0.01,0.00361
2017-03-17,2.22,0.1,-0.02,0.4,-0.3,-1.7,-0.2,0.0,-0.03,-0.1,-0.2,0.3,0.0,0.4,-0.1,0.02,-0.04,0.00000
2017-03-20,2.23,-1.1,0.02,-0.1,-0.1,-1.5,-0.6,-0.1,-0.03,0.0,-0.2,0.3,0.0,-0.5,-0.2,-0.03,0.01,0.00444
2017-03-21,2.23,-1.6,0.01,-0.3,-0.6,0.5,0.4,0.9,-0.04,-1.1,-0.2,-0.1,-1.8,-2.7,-1.2,-0.06,0.02,0.00000
2017-03-22,2.23,0.6,-0.01,0.2,-0.8,0.0,-0.1,0.0,-0.03,0.0,0.0,1.1,0.5,-0.1,0.2,-0.01,-0.01,0.00056
2017-03-23,2.24,-0.6,0.02,-0.1,0.1,0.0,-0.4,0.4,0.01,0.0,0.0,0.1,-0.1,0.6,-0.1,-0.04,0.00,-0.00389
2017-03-24,2.22,0.6,-0.02,0.3,-0.1,-0.1,-0.7,-0.3,-0.01,-0.3,-0.1,-0.3,0.2,0.1,-0.1,-0.02,0.08,-0.00161
2017-03-27,2.23,-0.6,0.00,0.0,-0.5,-0.8,-0.2,0.7,-0.02,-0.2,-0.3,1.0,0.2,0.2,-0.1,0.02,-0.04,0.00061
2017-03-28,2.22,2.8,0.01,0.0,0.1,0.3,0.2,-0.6,0.04,0.7,0.2,-0.3,0.6,0.7,0.7,-0.02,0.02,0.00033
2017-03-29,2.23,2.3,0.01,0.1,0.4,0.1,-0.2,-0.7,-0.03,-0.2,0.2,-0.1,0.4,0.3,0.1,0.07,-0.05,-0.00544
2017-03-30,2.23,1.7,0.00,-0.7,0.3,0.2,-0.9,0.6,0.03,0.3,-0.1,-0.2,0.3,0.8,0.3,0.01,-0.05,0.00083
2017-03-31,2.24,0.5,0.03,0.3,0.0,0.3,0.9,0.4,-0.02,-0.3,0.2,-0.7,0.0,0.3,-0.2,-0.04,0.06,0.00195
2017-04-03,2.26,-0.6,-0.05,0.5,-0.4,0.0,-0.5,-0.5,-0.05,-0.1,0.0,0.4,-0.3,-1.2,-0.2,-0.04,0.02,0.00027
2017-04-04,2.26,1.5,-0.01,0.2,-0.2,0.4,0.5,-0.3,0.01,0.2,0.1,1.0,0.1,-0.1,0.1,0.04,-0.04,0.00000
2017-04-05,2.29,0.3,0.01,0.0,0.4,0.4,-0.5,0.4,-0.02,-0.2,0.0,-0.5,-0.6,-1.2,-0.3,0.00,0.02,0.00056
2017-04-06,2.27,1.1,0.01,0.0,-0.2,0.4,0.1,0.0,0.00,0.1,0.1,0.1,0.2,0.9,0.2,-0.06,0.02,0.00500
2017-04-07,2.24,1.1,-0.02,-0.1,-0.2,0.2,-0.5,-0.7,0.04,0.0,0.0,0.8,0.0,0.0,-0.1,-0.01,-0.01,0.00222
2017-04-10,2.24,1.6,0.01,-0.4,0.2,0.6,0.2,0.2,-0.01,0.0,0.1,-0.8,0.1,0.2,0.1,-0.01,-0.01,#N/A
2017-04-11,2.24,0.6,0.04,-0.1,-1.1,0.6,0.3,0.5,-0.05,0.0,-0.1,0.2,-0.2,0.7,-0.1,0.01,-0.05,#N/A
2017-04-12,2.28,-0.5,-0.04,-0.2,-0.2,-0.8,0.1,0.1,-0.04,-0.3,-0.1,1.3,-0.5,-1.3,-0.4,-0.01,-0.01,0.00333
2017-04-13,2.28,0.1,0.00,-0.3,-0.3,-0.5,-1.2,0.2,-0.04,-0.7,-0.3,1.1,-0.5,-1.0,-0.7,0.05,-0.01,0.00000
2017-04-14,#N/A,#N/A,#N/A,0.4,-0.5,0.3,0.0,0.1,#N/A,#N/A,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2017-04-17,2.29,#N/A,#N/A,-0.3,-0.2,-0.2,0.1,0.4,#N/A,#N/A,-0.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2017-04-18,2.29,-0.3,0.01,0.8,-0.1,0.8,-0.4,1.4,-0.08,-0.6,0.0,#N/A,-0.1,0.1,-0.3,-0.04,-0.02,#N/A
2017-04-19,2.29,-3.8,0.00,0.6,0.6,-0.1,2.1,0.2,0.03,-0.6,0.5,-0.2,0.2,0.4,-0.2,0.01,-0.01,-0.00055
2017-04-20,2.28,-0.5,-0.02,0.1,0.3,-0.5,-0.1,0.3,0.03,0.9,-0.1,-0.2,0.9,1.2,0.8,0.16,-0.16,-0.00250
2017-04-21,2.29,-1.2,0.01,0.2,-0.2,-0.2,0.0,-0.4,0.00,-0.2,0.2,0.1,-0.1,-0.3,-0.3,-0.03,0.01,0.00305
2017-04-24,2.28,-1.5,-0.01,0.1,0.6,-0.2,-0.8,0.0,0.04,1.1,-0.4,-0.8,1.2,1.3,1.1,0.02,0.04,0.01028
2017-04-25,2.26,0.7,-0.01,0.7,1.0,-0.5,1.3,0.4,0.07,1.1,0.1,-0.1,0.7,0.9,0.6,0.04,0.04,0.00389
2017-04-26,2.27,0.0,-0.01,-0.2,0.6,0.6,1.2,0.0,-0.03,-0.1,0.4,-0.4,0.0,0.6,0.0,-0.02,0.00,0.00139
2017-04-27,2.28,-0.5,0.02,0.5,-0.3,0.1,-0.2,0.4,-0.02,0.0,0.0,-0.1,0.4,-0.2,0.1,-0.02,0.04,-0.00222
2017-04-28,2.28,0.7,-0.01,0.0,0.3,0.3,-1.0,0.4,-0.01,-0.2,-0.2,0.1,0.0,-1.2,-0.2,0.00,0.02,0.00277
2017-05-01,2.29,-1.0,0.03,-0.1,0.3,-0.2,-0.9,-0.2,0.04,-0.1,-0.2,#N/A,0.7,0.5,0.2,-0.01,0.01,#N/A
2017-05-02,2.30,-2.4,-0.02,0.7,0.3,-0.5,0.1,0.0,-0.04,0.2,0.1,#N/A,0.1,-0.6,0.1,-0.03,-0.05,#N/A
2017-05-03,2.23,0.3,0.03,-0.3,0.2,0.2,0.1,0.0,0.04,0.0,0.0,-0.1,-0.4,-0.6,-0.1,-0.01,-0.01,-0.00250
2017-05-04,2.25,-4.7,-0.03,0.3,0.3,0.3,1.2,0.0,0.03,0.0,0.2,-1.4,0.0,-0.1,0.1,-0.04,0.02,0.00806
2017-05-05,2.24,1.5,0.01,-0.3,-0.1,0.2,-0.1,0.3,0.00,0.3,-0.1,0.3,0.4,0.6,0.4,0.03,-0.03,0.00111
2017-05-08,2.23,0.5,#N/A,0.1,0.2,-0.3,0.5,-0.1,0.03,0.0,0.3,-0.8,0.0,-0.4,0.0,0.00,0.00,0.00417
2017-05-09,2.22,-1.3,#N/A,0.0,1.2,0.2,0.1,0.0,0.03,-0.2,0.3,-0.4,0.3,0.0,-0.1,-0.01,0.01,-0.00256
2017-05-10,2.22,3.1,-0.01,-0.5,-0.1,-0.2,-0.8,0.0,-0.01,-0.2,-0.2,-0.2,0.1,0.6,0.1,0.04,-0.06,-0.00106
